Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 378.8476459980011 ,seconds
------
The SC has, 2025 , nodes and,  16225 edges.
Retail_0225 , 0.0 , 4.28 , 0.0
Retail_0226 , 0.0 , 3.91 , 0.0
Retail_0227 , 0.0 , 5.49 , 0.0
Retail_0228 , 5.99 , 6.79 , 0.0
Retail_0229 , 5.99 , 8.45 , 0.0
Retail_0230 , 5.99 , 7.36 , 0.0
Retail_0231 , 5.49 , 5.05 , 0.0
Retail_0232 , 0.0 , 3.63 , 0.0
Retail_0233 , 0.0 , 4.88 , 0.0
Retail_0234 , 0.0 , 3.94 , 0.0
Retail_0235 , 0.0 , 4.12 , 0.0
Retail_0236 , 0.0 , 5.24 , 0.0
Retail_0237 , 6.98 , 7.57 , 0.0
Retail_0238 , 5.24 , 7.72 , 0.0
Retail_0239 , 6.98 , 8.33 , 0.0
Retail_0240 , 0.0 , 5.41 , 0.0
Retail_0241 , 0.0 , 3.21 , 0.0
Retail_0242 , 0.0 , 4.84 , 0.0
Retail_0243 , 0.0 , 4.27 , 0.0
Retail_0244 , 0.0 , 4.18 , 0.0
Retail_0245 , 0.0 , 4.89 , 0.0
Retail_0246 , 5.99 , 8.08 , 0.0
Retail_0247 , 5.99 , 8.44 , 0.0
Retail_0248 , 5.99 , 7.51 , 0.0
Retail_0249 , 5.21 , 5.57 , 0.0
Retail_0250 , 0.0 , 3.26 , 0.0
Retail_0251 , 5.96 , 4.65 , 0.0
Retail_0252 , 0.0 , 4.1 , 0.0
Retail_0253 , 0.0 , 3.78 , 0.0
Retail_0254 , 5.71 , 5.17 , 0.0
Retail_0255 , 7.14 , 8.09 , 0.0
Retail_0256 , 4.94 , 7.56 , 0.0
Retail_0257 , 7.14 , 8.25 , 0.0
Retail_0258 , 0.0 , 4.97 , 0.0
Retail_0259 , 0.0 , 3.81 , 0.0
Retail_0260 , 0.0 , 5.21 , 0.0
Retail_0261 , 0.0 , 4.28 , 0.0
Retail_0262 , 0.0 , 3.53 , 0.0
Retail_0263 , 0.0 , 5.08 , 0.0
Retail_0264 , 5.99 , 7.62 , 0.0
Retail_0265 , 4.59 , 7.89 , 0.0
Retail_0266 , 5.99 , 8.24 , 0.0
Retail_0267 , 0.0 , 5.75 , 0.0
Retail_0268 , 0.0 , 3.57 , 0.0
Retail_0269 , 0.0 , 4.96 , 0.0
Retail_0270 , 0.0 , 3.88 , 0.0
Retail_0271 , 0.0 , 4.15 , 0.0
Retail_0272 , 0.0 , 5.03 , 0.0
Retail_0273 , 5.99 , 7.74 , 0.0
Retail_0274 , 5.99 , 7.87 , 0.0
Retail_0275 , 5.99 , 7.56 , 0.0
Retail_0276 , 0.0 , 5.21 , 0.0
Retail_0277 , 0.0 , 3.53 , 0.0
Retail_0278 , 0.0 , 4.75 , 0.0
Retail_0279 , 0.0 , 4.06 , 0.0
Retail_0280 , 0.0 , 3.5 , 0.0
Retail_0281 , 0.0 , 5.0 , 0.0
Retail_0282 , 5.99 , 7.95 , 0.0
Retail_0283 , 5.99 , 8.13 , 0.0
Retail_0284 , 5.99 , 8.45 , 0.0
Retail_0285 , 5.01 , 5.2 , 0.0
Retail_0286 , 0.0 , 3.18 , 0.0
Retail_0287 , 0.0 , 4.99 , 0.0
Retail_0288 , 0.0 , 3.86 , 0.0
Retail_0289 , 0.0 , 4.18 , 0.0
Retail_0290 , 0.0 , 4.95 , 0.0
Retail_0291 , 7.05 , 7.72 , 0.0
Retail_0292 , 5.32 , 8.16 , 0.0
Retail_0293 , 7.05 , 8.01 , 0.0
Retail_0294 , 0.0 , 5.48 , 0.0
Retail_0295 , 0.0 , 3.56 , 0.0
Retail_0296 , 0.0 , 4.51 , 0.0
Retail_0297 , 0.0 , 3.75 , 0.0
Retail_0298 , 0.0 , 3.72 , 0.0
Retail_0299 , 0.0 , 5.5 , 0.0
Retail_0300 , 5.99 , 6.96 , 0.0
Retail_0301 , 5.99 , 7.88 , 0.0
Retail_0302 , 5.99 , 7.43 , 0.0
Retail_0303 , 0.0 , 5.02 , 0.0
Retail_0304 , 0.0 , 3.19 , 0.0
Retail_0305 , 0.0 , 4.55 , 0.0
Retail_0306 , 0.0 , 3.81 , 0.0
Retail_0307 , 0.0 , 3.75 , 0.0
Retail_0308 , 0.0 , 5.02 , 0.0
Retail_0309 , 5.99 , 8.08 , 0.0
Retail_0310 , 5.99 , 7.73 , 0.0
Retail_0311 , 5.99 , 7.39 , 0.0
Retail_0312 , 0.0 , 4.92 , 0.0
Retail_0313 , 0.0 , 3.69 , 0.0
Retail_0314 , 0.0 , 4.77 , 0.0
Retail_0315 , 0.0 , 4.04 , 0.0
Retail_0316 , 8.2 , 1.05 , 9.24
Retail_0317 , 0.0 , 3.58 , 0.0
Retail_0318 , 0.0 , 5.46 , 0.0
Retail_0319 , 5.99 , 7.66 , 0.0
Retail_0320 , 5.99 , 8.21 , 0.0
Retail_0321 , 5.99 , 7.94 , 0.0
Retail_0322 , 5.79 , 5.7 , 0.0
Retail_0323 , 0.0 , 3.26 , 0.0
Retail_0324 , 0.0 , 4.89 , 0.0
Retail_0325 , 0.0 , 3.87 , 0.0
Retail_0326 , 0.0 , 3.61 , 0.0
Retail_0327 , 0.0 , 5.12 , 0.0
Retail_0328 , 6.98 , 7.39 , 0.0
Retail_0329 , 5.99 , 7.52 , 0.0
Retail_0330 , 6.98 , 7.77 , 0.0
Retail_0331 , 0.0 , 5.68 , 0.0
Retail_0332 , 0.0 , 3.38 , 0.0
Retail_0333 , 0.0 , 4.56 , 0.0
Retail_0334 , 0.0 , 4.07 , 0.0
Retail_0335 , 0.0 , 3.78 , 0.0
Retail_0336 , 0.0 , 5.48 , 0.0
Retail_0337 , 5.99 , 6.83 , 0.0
Retail_0338 , 5.99 , 8.62 , 0.0
Retail_0339 , 5.99 , 7.73 , 0.0
Retail_0340 , 5.43 , 5.61 , 0.0
Retail_0341 , 0.0 , 3.54 , 0.0
Retail_0342 , 5.74 , 4.58 , 0.0
Retail_0343 , 5.14 , 3.98 , 0.0
Retail_0344 , 0.0 , 3.63 , 0.0
Retail_0345 , 4.99 , 5.23 , 0.0
Retail_0346 , 6.47 , 8.07 , 0.0
Retail_0347 , 5.18 , 8.33 , 0.0
Retail_0348 , 7.07 , 8.53 , 0.0
Retail_0349 , 0.0 , 5.11 , 0.0
Retail_0350 , 0.0 , 3.55 , 0.0
Retail_0351 , 0.0 , 4.58 , 0.0
Retail_0352 , 0.0 , 3.62 , 0.0
Retail_0353 , 0.0 , 4.18 , 0.0
Retail_0354 , 0.0 , 5.25 , 0.0
Retail_0355 , 5.99 , 7.23 , 0.0
Retail_0356 , 5.55 , 8.71 , 0.0
Retail_0357 , 5.99 , 8.59 , 0.0
Retail_0358 , 4.92 , 5.11 , 0.0
Retail_0359 , 0.0 , 3.26 , 0.0
Retail_0360 , 0.0 , 5.21 , 0.0
Retail_0361 , 0.0 , 3.81 , 0.0
Retail_0362 , 0.0 , 3.62 , 0.0
Retail_0363 , 3.98 , 5.49 , 0.0
Retail_0364 , 5.99 , 7.28 , 0.0
Retail_0365 , 3.78 , 8.84 , 0.0
Retail_0366 , 4.98 , 7.97 , 0.0
Retail_0367 , 5.49 , 5.89 , 0.0
Retail_0368 , 0.0 , 3.57 , 0.0
Retail_0369 , 0.0 , 5.06 , 0.0
Retail_0370 , 0.0 , 3.64 , 0.0
Retail_0371 , 0.0 , 3.85 , 0.0
Retail_0372 , 4.73 , 5.15 , 0.0
Retail_0373 , 7.08 , 7.76 , 0.0
Retail_0374 , 4.95 , 7.56 , 0.0
Retail_0375 , 7.08 , 7.64 , 0.0
Retail_0376 , 0.0 , 5.42 , 0.0
Retail_0377 , 0.0 , 4.02 , 0.0
Retail_0378 , 0.0 , 4.73 , 0.0
Retail_0379 , 0.0 , 4.29 , 0.0
Retail_0380 , 8.16 , 1.11 , 9.26
Retail_0381 , 0.0 , 3.8 , 0.0
Retail_0382 , 0.0 , 5.29 , 0.0
Retail_0383 , 0.0 , 3.67 , 0.0
Retail_0384 , 0.0 , 3.89 , 0.0
Retail_0385 , 5.99 , 6.38 , 0.0
Retail_0386 , 5.08 , 4.98 , 0.0
Retail_0387 , 0.0 , 3.42 , 0.0
Retail_0388 , 0.0 , 5.19 , 0.0
Retail_0389 , 0.0 , 4.28 , 0.0
Retail_0390 , 0.0 , 3.52 , 0.0
Retail_0391 , 6.35 , 5.64 , 0.0
Retail_0392 , 7.06 , 7.93 , 0.0
Retail_0393 , 5.57 , 7.61 , 0.0
Retail_0394 , 7.06 , 8.39 , 0.0
Retail_0395 , 0.0 , 5.54 , 0.0
Retail_0396 , 0.0 , 3.4 , 0.0
Retail_0397 , 0.0 , 4.62 , 0.0
Retail_0398 , 0.0 , 3.73 , 0.0
Retail_0399 , 0.0 , 4.12 , 0.0
Retail_0400 , 0.0 , 4.98 , 0.0
Retail_0401 , 5.99 , 8.12 , 0.0
Retail_0402 , 5.99 , 8.09 , 0.0
Retail_0403 , 0.0 , 5.88 , 0.0
Retail_0404 , 0.0 , 5.15 , 0.0
Retail_0405 , 0.0 , 3.59 , 0.0
Retail_0406 , 0.0 , 4.61 , 0.0
Retail_0407 , 0.0 , 3.88 , 0.0
Retail_0408 , 0.0 , 3.77 , 0.0
Retail_0409 , 0.0 , 4.93 , 0.0
Retail_0410 , 5.99 , 7.18 , 0.0
Retail_0411 , 5.99 , 8.09 , 0.0
Retail_0412 , 5.99 , 7.4 , 0.0
Retail_0413 , 0.0 , 5.32 , 0.0
Retail_0414 , 0.0 , 3.71 , 0.0
Retail_0415 , 0.0 , 4.6 , 0.0
Retail_0416 , 0.0 , 4.15 , 0.0
Retail_0417 , 0.0 , 3.51 , 0.0
Retail_0418 , 0.0 , 5.09 , 0.0
Retail_0419 , 7.01 , 7.03 , 0.0
Retail_0420 , 5.81 , 8.31 , 0.0
Retail_0421 , 7.01 , 8.15 , 0.0
Retail_0422 , 4.74 , 4.92 , 0.0
Retail_0423 , 0.0 , 3.19 , 0.0
Retail_0424 , 0.0 , 4.79 , 0.0
Retail_0425 , 0.0 , 3.85 , 0.0
Retail_0426 , 0.0 , 4.05 , 0.0
Retail_0427 , 0.0 , 4.89 , 0.0
Retail_0428 , 6.98 , 7.47 , 0.0
Retail_0429 , 5.45 , 8.48 , 0.0
Retail_0430 , 6.98 , 7.86 , 0.0
Retail_0431 , 0.0 , 4.99 , 0.0
Retail_0432 , 0.0 , 3.2 , 0.0
Retail_0433 , 0.0 , 5.05 , 0.0
Retail_0434 , 0.0 , 3.69 , 0.0
Retail_0435 , 0.0 , 4.1 , 0.0
Retail_0436 , 0.0 , 4.73 , 0.0
Retail_0437 , 5.99 , 6.85 , 0.0
Retail_0438 , 5.99 , 7.86 , 0.0
Retail_0439 , 5.99 , 7.66 , 0.0
Retail_0440 , 4.8 , 5.49 , 0.0
Retail_0441 , 0.0 , 3.55 , 0.0
Retail_0442 , 0.0 , 5.27 , 0.0
Retail_0443 , 0.0 , 3.85 , 0.0
Retail_0444 , 0.0 , 3.89 , 0.0
Retail_0445 , 0.0 , 4.99 , 0.0
Retail_0446 , 5.99 , 6.95 , 0.0
Retail_0447 , 5.99 , 7.63 , 0.0
Retail_0448 , 5.99 , 7.74 , 0.0
Retail_0449 , 0.0 , 5.55 , 0.0
Retail_0450 , 0.0 , 3.32 , 0.0
Retail_0451 , 0.0 , 5.11 , 0.0
Retail_0452 , 0.0 , 3.67 , 0.0
Retail_0453 , 0.0 , 3.88 , 0.0
Retail_0454 , 0.0 , 5.58 , 0.0
Retail_0455 , 7.08 , 7.54 , 0.0
Retail_0456 , 5.96 , 8.18 , 0.0
Retail_0457 , 7.08 , 8.23 , 0.0
Retail_0458 , 0.0 , 5.67 , 0.0
Retail_0459 , 0.0 , 3.55 , 0.0
Retail_0460 , 0.0 , 4.79 , 0.0
Retail_0461 , 0.0 , 3.93 , 0.0
Retail_0462 , 8.41 , 1.06 , 9.46
Retail_0463 , 0.0 , 3.77 , 0.0
Retail_0464 , 0.0 , 5.37 , 0.0
Retail_0465 , 7.16 , 7.87 , 0.0
Retail_0466 , 0.0 , 3.77 , 0.0
Retail_0467 , 0.0 , 5.9 , 0.0
Retail_0468 , 5.74 , 5.46 , 0.0
Retail_0469 , 0.0 , 3.78 , 0.0
Retail_0470 , 0.0 , 4.64 , 0.0
Retail_0471 , 0.0 , 3.89 , 0.0
Retail_0472 , 0.0 , 3.76 , 0.0
Retail_0473 , 0.0 , 5.06 , 0.0
Retail_0474 , 7.12 , 6.91 , 0.0
Retail_0475 , 6.05 , 8.39 , 0.0
Retail_0476 , 7.12 , 8.55 , 0.0
Retail_0477 , 0.0 , 5.5 , 0.0
Retail_0478 , 0.0 , 3.47 , 0.0
Retail_0479 , 0.0 , 4.79 , 0.0
Retail_0480 , 0.0 , 4.16 , 0.0
Retail_0481 , 0.0 , 4.16 , 0.0
Retail_0482 , 0.0 , 5.08 , 0.0
Retail_0483 , 5.99 , 7.7 , 0.0
Retail_0484 , 5.99 , 8.5 , 0.0
Retail_0485 , 5.99 , 7.64 , 0.0
Retail_0486 , 0.0 , 5.07 , 0.0
Retail_0487 , 0.0 , 3.48 , 0.0
Retail_0488 , 0.0 , 4.88 , 0.0
Retail_0489 , 0.0 , 4.08 , 0.0
Retail_0490 , 7.5 , 2.0 , 9.49
Retail_0491 , 0.0 , 3.73 , 0.0
Retail_0492 , 0.0 , 5.14 , 0.0
Retail_0493 , 5.99 , 8.02 , 0.0
Retail_0494 , 5.99 , 8.26 , 0.0
Retail_0495 , 0.0 , 5.18 , 0.0
Retail_0496 , 5.99 , 5.74 , 0.0
Retail_0497 , 0.0 , 3.51 , 0.0
Retail_0498 , 0.0 , 5.06 , 0.0
Retail_0499 , 0.0 , 4.16 , 0.0
Retail_0500 , 0.0 , 3.99 , 0.0
Retail_0501 , 0.0 , 4.75 , 0.0
Retail_0502 , 5.99 , 7.42 , 0.0
Retail_0503 , 4.59 , 7.81 , 0.0
Retail_0504 , 5.99 , 8.56 , 0.0
Retail_0505 , 0.0 , 5.06 , 0.0
Retail_0506 , 0.0 , 3.74 , 0.0
Retail_0507 , 0.0 , 5.11 , 0.0
Retail_0508 , 0.0 , 3.59 , 0.0
Retail_0509 , 7.5 , 2.0 , 9.49
Retail_0510 , 0.0 , 3.68 , 0.0
Retail_0511 , 0.0 , 4.95 , 0.0
Retail_0512 , 5.99 , 6.82 , 0.0
Retail_0513 , 5.99 , 8.5 , 0.0
Retail_0514 , 5.99 , 7.27 , 0.0
Retail_0515 , 7.12 , 5.72 , 0.0
Retail_0516 , 0.0 , 3.46 , 0.0
Retail_0517 , 0.0 , 4.65 , 0.0
Retail_0518 , 0.0 , 3.96 , 0.0
Retail_0519 , 0.0 , 3.8 , 0.0
Retail_0520 , 0.0 , 5.14 , 0.0
Retail_0521 , 7.12 , 7.17 , 0.0
Retail_0522 , 7.12 , 8.2 , 0.0
Retail_0523 , 7.12 , 7.66 , 0.0
Retail_0524 , 0.0 , 5.04 , 0.0
Retail_0525 , 0.0 , 3.31 , 0.0
Retail_0526 , 0.0 , 5.01 , 0.0
Retail_0527 , 0.0 , 4.07 , 0.0
Retail_0528 , 0.0 , 3.52 , 0.0
Retail_0529 , 0.0 , 5.28 , 0.0
Retail_0530 , 5.99 , 8.04 , 0.0
Retail_0531 , 5.99 , 7.52 , 0.0
Retail_0532 , 5.99 , 8.42 , 0.0
Retail_0533 , 0.0 , 5.11 , 0.0
Retail_0534 , 0.0 , 3.3 , 0.0
Retail_0535 , 0.0 , 5.0 , 0.0
Retail_0536 , 0.0 , 4.21 , 0.0
Retail_0537 , 0.0 , 3.98 , 0.0
Retail_0538 , 0.0 , 5.08 , 0.0
Retail_0539 , 5.99 , 6.85 , 0.0
Retail_0540 , 5.99 , 7.5 , 0.0
Retail_0541 , 5.99 , 8.42 , 0.0
Retail_0542 , 0.0 , 5.71 , 0.0
Retail_0543 , 0.0 , 3.74 , 0.0
Retail_0544 , 0.0 , 4.67 , 0.0
Retail_0545 , 0.0 , 4.05 , 0.0
Retail_0546 , 0.0 , 3.87 , 0.0
Retail_0547 , 0.0 , 4.82 , 0.0
Retail_0548 , 5.99 , 7.24 , 0.0
Retail_0549 , 5.99 , 8.72 , 0.0
Retail_0550 , 5.99 , 7.59 , 0.0
Retail_0551 , 0.0 , 5.57 , 0.0
Retail_0552 , 0.0 , 3.8 , 0.0
Retail_0553 , 0.0 , 4.51 , 0.0
Retail_0554 , 0.0 , 3.65 , 0.0
Retail_0555 , 0.0 , 4.02 , 0.0
Retail_0556 , 0.0 , 5.55 , 0.0
Retail_0557 , 5.99 , 7.21 , 0.0
Retail_0558 , 5.99 , 8.47 , 0.0
Retail_0559 , 5.99 , 7.23 , 0.0
